"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY"
1869,panel_code,"80",COLUMBIA ASIA HOSPITAL BINTULU,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1870,panel_code,"81",NORMAH MEDICAL SPECIALIST CENTRE (KUCHING),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1871,panel_code,"82",REHAB CONCEPT SDN BHD (KUCHING),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1872,panel_code,"83",COLUMBIA ASIA HOSPITAL - MIRI (TRUEPEACE,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1873,panel_code,"84",DOCUMENTATION BASED CARE (DBC HQ),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1874,panel_code,"85",DOCUMENTATION BASED CARE (DBC TTDI),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1875,panel_code,"86",DOCUMENTATION BASE CARE (DBC JALAN KUCHING),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1876,panel_code,"87",PUSAT FISIOTERAPI & REHABILITASI MAIWP-PICOMS (JALAN IPOH),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1877,panel_code,"88",PARKCITY MEDICAL CENTRE (DESA PARK CITY),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1878,panel_code,"89",TAGS SPECIALISTS CENTER SDN BHD (HQ) (JALAN PUDU ULU),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1879,panel_code,"90",KPJ TAWAKKAL HEALTH CENTRE (JALAN PAHANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1880,panel_code,"91",TAMAN DESA MEDICAL CENTRE (TAMAN DESA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1881,panel_code,"92",MY FLEX HEALTH GROUP SDN BHD (BUKIT JALIL),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1882,panel_code,"93",NURSINAR GLOBAL ENTERPRISE (TAMAN SETIAWANGSA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1883,panel_code,"94",WQ PARK HEALTH & REHABILITATION CENTRE (SRI RAMPAI),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1884,panel_code,"95",APPLE PHYSIOTHERAPY CENTRE (DESA PANDAN),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1885,panel_code,"96",YOUR PHYSIO SDN BHD (HQ) (CHERAS),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1886,panel_code,"97",MALAYSIAN MEDICAL & HEALTHCARE CENTRE (JALAN IPOH),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1887,panel_code,"98",WORLD RENAISSANCE PHYSIOTHERAPY (AMPANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1888,panel_code,"99",DIAMAGNETIC PHYSIO CENTRE SDN BHD (CHERAS),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1889,panel_code,"100",BAINS MELAWATI,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1890,panel_code,"101",HOSPITAL PUSRAWI,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1891,panel_code,"102",GLOBAL PHYSIO & REHAB CENTRE PLT,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1892,panel_code,"103",WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYAI),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1893,panel_code,"104",SUBANG JAYA MEDICAL CENTRE (SUBANG JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1894,panel_code,"105",ARA DAMANSARA MEDICAL CENTRE (ARA DAMANSARA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1895,panel_code,"106",SAU SENG LUM REHABILITATION CENTRE  (PUCHONG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1896,panel_code,"107",SAU SENG LUM REHABILITATION CENTRE (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1897,panel_code,"108",PUTRA MEDIC PHYSIOTHERAPY CENTRE (BANDAR PUTRA PERMAI),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1898,panel_code,"109",PUTIH FISIOTERAPI CENTRE (BANGI),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1899,panel_code,"110",MOMO PHYSIOTHERAPY CENTRE (SHAH ALAM),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1900,panel_code,"111",MEDWELL PHYSIOTHERAPY SDN BHD (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1901,panel_code,"112",MEDWELL PHYSIOTHERAPY SDN BHD (KLANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1902,panel_code,"113",REGEN REHABILITATION INTERNATIONAL SDN BHD (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1903,panel_code,"114",JOINCARE REHABILITATION CENTRE (SUBANG JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1904,panel_code,"115",JOINCARE REHABILITATION CENTRE (KLANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1905,panel_code,"116",INFINITE REHABILITATION (M) SDN BHD (SUBANG JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1906,panel_code,"117",DAVID HEALTH SOLUTIONS (ASIA) SDN BHD (KLANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1907,panel_code,"118",RAWANG PHYSIOTHERAPY & REHABILITATION (RAWANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1908,panel_code,"119",COLUMBIA ASIA HOSPITAL ÃÂ PUCHONG (PUCHONG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1909,panel_code,"120",MYPHYSIOWORKS SDN BHD (BANTING),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1910,panel_code,"121",MYPHYSIOWORKS SDN BHD (KLANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1911,panel_code,"122",DYNAMIQUE SPORTS INJURY & REHABILITATION CENTRE (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1912,panel_code,"123",DIAMAGNETIC PHYSIO CENTRE SDN BHD (SHAH ALAM),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1913,panel_code,"124",DIAMAGNETIC PHYSIO CENTRE SDN BHD (SUNGAI WAY),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1914,panel_code,"125",DIAMAGNETIC PHYSIO CENTRE SDN BHD (RAWANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1915,panel_code,"126",SMART INTEGRATED THERAPY (SHAH ALAM),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1916,panel_code,"127",SUNWAY MEDICAL CENTRE SDN BHD (BANDAR SUNWAY),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1917,panel_code,"128",COLUMBIA ASIA HOSPITAL ÃÂ KLANG (KLANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1918,panel_code,"129",DOCUMENTATION BASED CARE (SHAH ALAM),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1919,panel_code,"130",YOUR PHYSIO SDN BHD (PJ) (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1920,panel_code,"131",HMC PROVIDERS SDN BHD (SHAH ALAM),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1921,panel_code,"132",WELL REHABILITATION CENTRE (SERI KEMBANGAN),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1922,panel_code,"133",KPJ KAJANG SPECIALIST HOSPITAL (KOMPLEKS OSTIA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1923,panel_code,"134",KPJ KAJANG SPECIALIST HOSPITAL (BERANANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1924,panel_code,"135",CHONG PHYSIOTHERAPY & REHABILITATION CENTRE (BALAKONG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1925,panel_code,"136",MY PHYSIO & REHAB CENTRE (SEPANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1926,panel_code,"137",COLUMBIA ASIA EXTENDED CARE HOSPITAL SHAH ALAM (SHAH ALAM),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1927,panel_code,"138",PHYSIO PLUS (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1928,panel_code,"139",LOVE ON WHEELS HEALTHCARE SERVICES SDN BHD (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1929,panel_code,"140",AXIS PHYSIOTHERAPY (PETALING JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1930,panel_code,"141",DAMAI PHYSIO AND REHAB (PREVIOUSLY KNOWN AS: TRICARES PHYSIO & REHAB SDN BHD) (KAJANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1931,panel_code,"142",TAIPAN PHYSIOTHERAPY & REHABILITATION CENTRE (SUBANG JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1932,panel_code,"143","PHYSIOMOBILEMY SERVICES, PMMY GROUP SDN BHD (SHAH ALAM)",,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1933,panel_code,"144",PHYSIO ACTIVE SDN BHD,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1934,panel_code,"145",SPINE SPORTS STROKE REHAB SPECIALIST SDN BHD,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1935,panel_code,"146","PHYSIOCARE PHYSIOTHERAPY CENTRE
(MINTS HEALTH AND WELLNESS ENTERPRISE,",,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1936,panel_code,"147",ONE REHAB SDN BHD (JALAN AMPANG),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1937,panel_code,"148",OUR PHYSIO (BAYAN LEPAS),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1938,panel_code,"149",WQ PARK HEALTH & REHABILITATION CENTRE (KELANA JAYA),,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1939,payment_status,"1",Paid,Paid,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1940,payment_status,"2",Paid and Presented,Paid and Presented,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1941,payment_status,"3",Cancel (Batal Payment),Cancel (Batal Payment),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1942,payment_status,"4",Unpaid,Unpaid,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1943,payment_status,"5",Rejected (applicable to EFT/ TT/ FTT),Rejected (applicable to EFT/ TT/ FTT),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1944,payment_status,"6",Expired (Cheque Expired),Expired (Cheque Expired),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1945,payment_status,"7",Unclaim Money,Unclaim Money,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1946,payment_status,"8",Return to Sender,Return to Sender,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1947,paymode,"1",Cheque,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1948,paymode,"2",EFT,,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1949,paymode,"3",FTT,FTT,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1950,paymode,"4",TT,TT,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1951,payopt,"1",Lumpsum,Pukal,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1952,payopt,"2",Periodical,Berkala,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1953,payopt,"3",Lumpsum and Periodical,Pukal dan Berkala,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1954,profcode,"11",Ahli Kimia,Ahli Kimia,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1955,profcode,"12",Ahli Fizik,Ahli Fizik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1956,profcode,"13",Ahli Sains Fizik yang tidak dikelaskan,Ahli Sains Fizik yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1957,profcode,"14",Pembantu Makmal Sains Fizik dan Juruteknik,Pembantu Makmal Sains Fizik dan Juruteknik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1958,profcode,"21",Arkitek dan Perancang Bandar,Arkitek dan Perancang Bandar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1959,profcode,"22",Jurutera Awam,Jurutera Awam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1960,profcode,"23",Jurutera Elektrik dan Elektronik,Jurutera Elektrik dan Elektronik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1961,profcode,"24",Jurutera Mekanik,Jurutera Mekanik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1962,profcode,"25",Jurutera Kimia,Jurutera Kimia,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1963,profcode,"26",Ahli Kaji Logam,Ahli Kaji Logam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1964,profcode,"27",Jurutera Perlombongan,Jurutera Perlombongan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1965,profcode,"28",Jurutera Industri,Jurutera Industri,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1966,profcode,"29",Arkitek Jurutera Ahli,Arkitek Jurutera Ahli,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1967,profcode,"31",Juru Ukur,Juru Ukur,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1968,profcode,"32",Pelukis Pelan,Pelukis Pelan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1969,profcode,"33",Pembantu Kejuruteraan Awam,Pembantu Kejuruteraan Awam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1970,profcode,"34",Pembantu Kejuruteraan Elektrik,Pembantu Kejuruteraan Elektrik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1971,profcode,"35",Pembantu Kejuruteraan Mekanik,Pembantu Kejuruteraan Mekanik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1972,profcode,"36",Pembantu Kejuruteraan Kimia dan Juruteknik,Pembantu Kejuruteraan Kimia dan Juruteknik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1973,profcode,"37",Pembantu Ahli Kaji Logam dan Juruteknik,Pembantu Ahli Kaji Logam dan Juruteknik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1974,profcode,"38",Pembantu Perlombongan dan Juruteknik,Pembantu Perlombongan dan Juruteknik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1975,profcode,"39",Pemb. Kejuruteraan/Juruteknik tak dikelaskan,Pemb. Kejuruteraan/Juruteknik tak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1976,profcode,"41",Juruterbang,Juruterbang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1977,profcode,"42",Pegawai Dek Kapal dan Jurumudi,Pegawai Dek Kapal dan Jurumudi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1978,profcode,"43",Jurutera Kapal,Jurutera Kapal,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1979,profcode,"51",Ahli Biologi,Ahli Biologi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1980,profcode,"52",Ahli Bakteriologi Farmakologi dan Ahli Sains,Ahli Bakteriologi Farmakologi dan Ahli Sains,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1981,profcode,"53",Ahli Agronomi dan Ahli Sains,Ahli Agronomi dan Ahli Sains,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1982,profcode,"54",Pembantu Makmal Penyelidikan Sains Hayat,Pembantu Makmal Penyelidikan Sains Hayat,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1983,profcode,"61",Ahli Perubatan dan Ahli Bedah Alopatik,Ahli Perubatan dan Ahli Bedah Alopatik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1984,profcode,"62",Pembantu Perubatan dan Makmal Perubatan,Pembantu Perubatan dan Makmal Perubatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1985,profcode,"63",Doktor Bedah Pergigian,Doktor Bedah Pergigian,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1986,profcode,"64",Doktor Pergigian (Kelas 2)/Jururawat/Pembantu,Doktor Pergigian (Kelas 2)/Jururawat/Pembantu,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1987,profcode,"65",Ahli Veterinar,Ahli Veterinar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1988,profcode,"66",Pembantu Veterinar,Pembantu Veterinar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1989,profcode,"67",Ahli Farmasi,Ahli Farmasi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1990,profcode,"68",Pembantu Farmasi,Pembantu Farmasi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1991,profcode,"69",Ahli Diet dan Ahli Pemakanan,Ahli Diet dan Ahli Pemakanan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1992,profcode,"71",Jururawat Profesional,Jururawat Profesional,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1993,profcode,"72",Jururawat Bukan Profesional (Pergigian/Perub),Jururawat Bukan Profesional (Pergigian/Perub),,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1994,profcode,"73",Bidan Profesional,Bidan Profesional,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1995,profcode,"74",Bidan Bukan Profesional,Bidan Bukan Profesional,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1996,profcode,"75",Ahli Optometrik dan Ahli Optik,Ahli Optometrik dan Ahli Optik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1997,profcode,"76",Ahli Fisioterapi dan Ahli Terapi Kerajaan,Ahli Fisioterapi dan Ahli Terapi Kerajaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1998,profcode,"77",Juruteknik X-Ray Perubatan,Juruteknik X-Ray Perubatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
1999,profcode,"78",Ahli Perubatan dan Ahli Bedah Perub. Tradisi,Ahli Perubatan dan Ahli Bedah Perub. Tradisi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2000,profcode,"79",Pekerja Perubatan,Pekerja Perubatan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2001,profcode,"81",Perangkawan,Perangkawan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2002,profcode,"82",Ahli Matematik dan Aktuari,Ahli Matematik dan Aktuari,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2003,profcode,"83",Juruanalisis Sistem,Juruanalisis Sistem,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2004,profcode,"84",Pengatur Rancangan Komputer dan Juruteknik,Pengatur Rancangan Komputer dan Juruteknik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2005,profcode,"90",Ahli Ekonomi,Ahli Ekonomi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2006,profcode,"110",Akauntan,Akauntan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2007,profcode,"111",Juru Audit,Juru Audit,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2008,profcode,"121",Peguam,Peguam,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2009,profcode,"122",Hakim,Hakim,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2010,profcode,"129",Pakar Perundangan yang tidak dikelaskan,Pakar Perundangan yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2011,profcode,"131",Pengajar Universiti,Pengajar Universiti,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2012,profcode,"132",Guru Sekolah Menengah,Guru Sekolah Menengah,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2013,profcode,"133",Guru Sekolah Rendah,Guru Sekolah Rendah,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2014,profcode,"134",Guru Tadika,Guru Tadika,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2015,profcode,"135",Guru Orang Cacat,Guru Orang Cacat,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2016,profcode,"136",Kaunselor,Kaunselor,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2017,profcode,"137",Penyelidik dan Penasihat Pendidikan/Pekerja,Penyelidik dan Penasihat Pendidikan/Pekerja,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2018,profcode,"138",Pengajar Institusi Latihan Perindustrian/Vok.,Pengajar Institusi Latihan Perindustrian/Vok.,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2019,profcode,"139",Guru yang tidak dikelaskan,Guru yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2020,profcode,"141",Ahli Agama,Ahli Agama,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2021,profcode,"149",Ahli Keagamaan yang tidak dikelaskan,Ahli Keagamaan yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2022,profcode,"151",Pengarang dan Pengkritik,Pengarang dan Pengkritik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2023,profcode,"152",Wartawan dan Editor,Wartawan dan Editor,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2024,profcode,"159",Pengarang,Pengarang,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2025,profcode,"162",Pelukis Perdagangandan Perekabentuk,Pelukis Perdagangandan Perekabentuk,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2026,profcode,"163",Jurukamera Gambar Tidak Bergerak,Jurukamera Gambar Tidak Bergerak,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2027,profcode,"164",Jurukamera Wayang Gambar,Jurukamera Wayang Gambar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2028,profcode,"171",Pengubah,Pengubah,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2029,profcode,"172",Pereka Tarian dan Penari,Pereka Tarian dan Penari,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2030,profcode,"173",Pelakon dan Pengarah Pentas,Pelakon dan Pengarah Pentas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2031,profcode,"174",Penerbit,Penerbit,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2032,profcode,"175",Pemain Sarkas,Pemain Sarkas,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2033,profcode,"179",Seniman Persembahan yang tidak dikelaskan,Seniman Persembahan yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2034,profcode,"180",Olahragawan Ahli Sukan pekerja,Olahragawan Ahli Sukan pekerja,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2035,profcode,"191",Pustakawan,Pustakawan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2036,profcode,"192",Ahli Sosiologi,Ahli Sosiologi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2037,profcode,"193",Pekerja Sosial,Pekerja Sosial,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2038,profcode,"194",Pakar Pekerjaan dan Personel,Pakar Pekerjaan dan Personel,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2039,profcode,"195",Penterjemah,Penterjemah,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2040,profcode,"199",Pekerja Profesional Teknik yang lain,Pekerja Profesional Teknik yang lain,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2041,profcode,"201",Pegawai Dewan Undangan,Pegawai Dewan Undangan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2042,profcode,"202",Pentadbir Kerajaan,Pentadbir Kerajaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2043,profcode,"211",Pengurus Besar,Pengurus Besar,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2044,profcode,"212",Pengurus Pengeluaran,Pengurus Pengeluaran,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2045,profcode,"213",Pengurus Binaan,Pengurus Binaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2046,profcode,"214",Pengurus Perkhidmatan Rekreasi dan Hiburan,Pengurus Perkhidmatan Rekreasi dan Hiburan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2047,profcode,"215",Pengurus Institusi Kewangan,Pengurus Institusi Kewangan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2048,profcode,"216",Pengurus Perlombongan dan Pengkuarian,Pengurus Perlombongan dan Pengkuarian,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2049,profcode,"217",Pengurus Elektrik,Pengurus Elektrik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2050,profcode,"218",Pengurus Perkhidmatan Pengangkutan,Pengurus Perkhidmatan Pengangkutan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2051,profcode,"219",Pengurus yang tidak dikelaskan,Pengurus yang tidak dikelaskan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2052,profcode,"300",Penyelia Perkeranian,Penyelia Perkeranian,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2053,profcode,"310",Pegawai Eksekutif Kerajaan,Pegawai Eksekutif Kerajaan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2054,profcode,"321",Jurutrengaks,Jurutrengaks,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2055,profcode,"322",Operator Mesin Tebuk,Operator Mesin Tebuk,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2056,profcode,"331",Penyimpan Akaun,Penyimpan Akaun,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2057,profcode,"339",Penyimp. Akn,Penyimp. Akn,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2058,profcode,"341",Operator Mesin Akaun dan Mesin Kira,Operator Mesin Akaun dan Mesin Kira,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2059,profcode,"342",Operator Mesin Prosesan Data Automatik,Operator Mesin Prosesan Data Automatik,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2060,profcode,"351",Ketua Stesen Keretapi,Ketua Stesen Keretapi,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2061,profcode,"352",Ketua Pos,Ketua Pos,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2062,profcode,"353",Penyelia Pengangkutan dan Perhubungan,Penyelia Pengangkutan dan Perhubungan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2063,profcode,"360",Konduktor Pengangkutan,Konduktor Pengangkutan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2064,profcode,"370",Kerani Pengedaran Mel,Kerani Pengedaran Mel,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2065,profcode,"380",Operator Telefon dan Telegraf,Operator Telefon dan Telegraf,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2066,profcode,"391",Kerani Stok,Kerani Stok,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2067,profcode,"392",Kerani Pernacangan Bahan dan Pengeluaran,Kerani Pernacangan Bahan dan Pengeluaran,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
2068,profcode,"393",Kerani Surat Menyurat dan Laporan,Kerani Surat Menyurat dan Laporan,,,2021-01-20 01:47:10,2021-01-20 01:47:10,
